Power_On_Hours,Wear_Leveling_Count,Temperature,Reallocated_Sector_Ct,Media_Errors,Host_Writes,Write_Amplification,Bad_Block_Count,days_to_failure,health_status
14923,31,38.276789514247774,2,0,153354,1.3856026439972995,1,2632,Healthy
39286,79,33.08679880110603,31,9,381520,2.8771523946300035,11,827,Degrading
29476,58,32.215698814751704,0,1,266584,2.790622285190953,0,1567,Healthy
17727,31,39.119550335719836,6,0,189619,1.924347414811559,1,2330,Healthy
43802,85,37.647233196860455,45,0,429302,3.4836924528523645,20,443,Critical
21595,47,33.20919666089852,0,0,228394,2.379634524188855,14,2042,Healthy
7443,14,35.35231240522629,0,0,82448,1.4641073941279399,0,3025,Healthy
21668,36,35.85557876229216,0,0,207751,2.042845138209757,4,2262,Healthy
43233,84,30.64280647118934,23,4,424244,3.0746208006153584,11,527,Critical
7048,10,26.56689081036022,0,0,56158,1.7024853280153822,0,3182,Healthy
44380,90,33.92132349780445,55,20,435557,3.114291137263188,15,410,Critical
15210,29,38.44023050222974,7,0,137773,2.0067282916170948,0,2633,Healthy
37545,76,39.472880727154724,15,11,371527,2.9192945129041963,2,868,Degrading
39534,73,33.933172319707076,20,8,362256,3.447607472858695,10,922,Degrading
30587,59,45.68975734105767,6,2,296839,2.4472579004633817,0,1454,Healthy
43584,91,34.827323697105214,53,6,450194,3.42673483654366,21,429,Critical
39029,74,36.679394216709596,16,8,378268,3.4694050201187383,9,794,Degrading
36800,76,39.538764607692364,10,6,364757,2.640612285097058,12,998,Degrading
10295,19,35.955397527387724,0,7,92739,1.5950407462608949,0,2944,Healthy
7924,14,35.60799080422005,6,3,87759,1.9384841344830237,4,3001,Healthy
8430,17,37.85333148631852,11,0,111013,1.1488395706954102,1,2932,Healthy
6998,10,28.899937694528436,4,0,50828,2.1061884873641685,1,3169,Healthy
5908,13,28.877303394560233,0,9,54301,1.5239637807129196,0,3224,Healthy
45038,86,44.085154749299086,58,15,420849,3.3441731247373907,19,492,Critical
44574,89,32.171379401465884,47,17,427524,3.2952916587406733,18,502,Critical
44734,92,34.615247808674916,41,7,457716,3.7275829968050105,26,264,Critical
36490,69,31.655535399885604,23,11,368093,2.5852498062131843,5,1034,Degrading
21401,41,22.722393986645542,2,0,205582,2.1961674514362937,0,2091,Healthy
20282,37,33.757423643397004,0,0,196352,2.0612097245290837,2,2182,Healthy
25489,41,34.08685547687069,2,0,253143,2.4266775877082787,0,1986,Healthy
21319,36,39.023700912260416,0,3,209804,2.3052170065903144,1,2149,Healthy
20926,41,26.78719193425738,0,6,205732,2.36095818766318,0,2081,Healthy
19960,38,38.323002200245064,0,0,201712,1.7802992308208894,1,2186,Healthy
31288,66,43.40921566626878,0,1,313007,2.9254893215918476,3,1352,Degrading
25012,48,38.001337147234935,10,2,245391,2.5312372243919037,0,1834,Healthy
29070,61,32.24427711158684,5,1,296625,3.1854136806988778,1,1488,Healthy
28122,52,34.4302077974005,10,1,284569,2.678438532153482,1,1581,Healthy
34617,65,30.889755012766216,13,5,330760,3.0368225540510156,7,1196,Degrading
15975,29,27.707350091930163,0,7,163005,2.083013435891555,4,2460,Healthy
10475,24,28.731029443797457,9,0,122677,1.8258874622028816,4,2797,Healthy
20097,37,41.04730392631744,9,0,173899,1.7801108167530697,0,2324,Healthy
18104,35,33.60880231442381,0,3,190008,2.5920360298743605,6,2319,Healthy
6890,17,35.06462606665422,2,0,70714,1.221483949589427,0,3105,Healthy
39634,76,38.21325330332756,15,12,380998,3.031153589009568,4,744,Degrading
28810,58,38.53697717874425,6,3,287444,2.487899127907175,6,1558,Healthy
13012,26,35.4594217065903,0,0,125171,1.648158066894605,7,2675,Healthy
13909,25,40.878484749062665,0,0,145048,1.7038075684454648,1,2622,Healthy
26094,47,35.52465847335092,9,2,242139,2.6428014959579613,9,1845,Healthy
16305,34,35.037830856619564,6,0,159019,2.1976604005786244,0,2510,Healthy
16249,34,31.77709539509403,14,0,178684,2.104770991356489,0,2429,Healthy
44527,86,41.71804745961746,47,8,439810,3.4065792920127866,33,371,Critical
10873,22,31.894758176163677,0,0,122412,1.7186001085014488,0,2825,Healthy
15228,30,35.069923829472145,21,0,160408,2.059716250657332,0,2464,Healthy
18707,35,36.080961481146446,7,0,182592,2.3675815672742377,0,2224,Healthy
26209,54,43.00362875579939,0,0,277009,2.8034953001912517,4,1715,Healthy
31376,67,28.602831402207713,0,1,339081,2.7375093410239275,4,1358,Degrading
9637,15,40.05102128396454,0,0,83071,1.3209661855904384,0,3047,Healthy
24219,51,39.301111504382604,0,8,260775,2.825229647708863,10,1782,Healthy
47229,94,43.77830994697353,61,17,483937,3.7167701128902664,31,192,Critical
36379,74,44.45940668074412,9,0,348756,2.825758959920083,7,1090,Degrading
50268,98,42.526705839810326,75,15,477948,3.361197776703011,40,122,Critical
3563,6,27.970879647816957,0,5,32469,1.4789794894338741,9,3374,Healthy
33315,65,36.339190552555856,0,0,333500,2.7938221161171524,0,1228,Degrading
15669,31,33.720018830581836,11,3,136541,1.790272412807281,7,2546,Healthy
22469,43,37.704036476887254,5,0,232921,2.202411172659906,0,2006,Healthy
1055,4,27.652197917783948,13,6,32041,1.2021322812094413,0,3504,Healthy
39573,74,42.60650789983146,19,10,415289,3.0772368627637605,8,770,Degrading
17852,35,41.49119996694362,6,0,194796,2.2050610212098705,0,2368,Healthy
11466,21,37.134672165803615,0,0,123442,1.5610964470284938,0,2832,Healthy
13477,21,33.186792392506945,0,6,117407,2.028132970230272,0,2794,Healthy
21347,44,34.9035495304756,8,6,220353,2.3138778402673994,6,2050,Healthy
16780,31,31.45670036224413,13,0,170095,2.2610174355172714,0,2320,Healthy
42419,85,34.89220944174816,29,5,406094,3.4054840388332,19,574,Degrading
46937,89,36.80299471705188,62,20,450934,3.6398301094684125,23,326,Critical
29627,63,37.07229624282027,0,0,314181,2.553377598784164,0,1420,Degrading
649,1,35.00809380497102,0,12,10043,1.1603143857941378,0,3607,Healthy
6653,15,24.601242694181256,5,6,68152,1.7365344187824823,0,3240,Healthy
962,4,30.595890498643126,0,0,18761,1.4908330483045218,0,3519,Healthy
45539,95,32.97249467364109,67,18,475003,3.5414901307850006,37,185,Critical
13845,25,29.859565969811488,0,3,124131,1.6433563166033682,0,2771,Healthy
23682,46,32.139241362334474,10,1,228667,2.065568346065696,0,2113,Healthy
10047,23,36.22044742297286,7,0,114701,1.674741822643365,0,2778,Healthy
43348,85,40.7714128253801,33,4,436241,3.4558457841947723,14,639,Degrading
21480,43,29.628645986591785,2,12,196091,2.3482420490659477,0,2149,Healthy
20690,43,37.93946320322698,2,6,232510,2.0486759753411965,0,2178,Healthy
31557,62,33.51488330529717,1,0,314242,2.48140034947858,6,1392,Degrading
4586,6,31.291737986412308,2,5,60509,1.2239348667529646,1,3250,Healthy
22978,42,34.76949044629618,0,0,226195,2.245529987830082,0,2033,Healthy
19013,37,33.40933349720252,0,2,205049,1.9067777332768576,3,2276,Healthy
3958,8,36.64520066024959,0,4,56012,1.264835330743765,0,3350,Healthy
50207,98,39.23135123432141,95,17,483109,3.5223057380323497,28,76,Critical
24279,51,31.932592741041184,0,3,236386,2.2590632211598103,4,1844,Healthy
50864,100,31.50191762655858,97,10,496928,3.5884020306295143,44,40,Critical
6797,12,34.926873937784535,5,0,48873,1.4383165246160599,9,3168,Healthy
4278,9,31.02368176083383,0,3,42033,1.401038958325537,4,3372,Healthy
28073,59,33.2741883353796,21,0,295277,2.6450948891310104,9,1655,Healthy
32821,65,42.50091838891711,1,6,341651,3.165300092160488,8,1164,Degrading
37980,70,40.2516046637644,3,0,369190,2.971155329496074,1,983,Degrading
45954,88,38.45382522637177,52,5,432722,3.2788047403218585,11,525,Critical
48526,96,43.96659150502037,104,12,489948,3.8360048890841325,36,38,Critical
43972,93,37.227468588390145,49,11,456322,3.4291287921760363,6,353,Critical
35606,68,36.52086706399717,18,8,350065,3.155311220187702,4,1088,Degrading
49456,96,38.354809221009525,83,14,484147,3.591015376981151,35,132,Critical
33751,62,33.785856555129186,17,5,322076,2.5849356141400075,0,1280,Degrading
35236,73,48.384505279934196,9,0,365157,3.349758791585713,0,992,Degrading
7084,13,29.91552142049087,0,0,68854,1.2709142057990523,13,3057,Healthy
15011,33,37.3726795857657,0,0,142893,1.596972735212341,0,2672,Healthy
16749,34,32.338605821452155,0,7,173880,2.037230655601098,0,2459,Healthy
20856,43,31.921195348245636,5,7,213816,2.5329947065090592,0,2070,Healthy
10356,19,35.88846528133255,0,1,104805,1.8519961260013307,0,2842,Healthy
14352,36,35.435270068847586,0,7,172757,2.0621063419207886,2,2416,Healthy
22300,47,39.38158287850054,12,0,222882,2.381319646857857,5,1936,Healthy
40340,86,38.10810584049643,27,4,434294,3.400918363540297,21,581,Degrading
4941,10,20.53873527274222,3,0,62958,1.3543095473502886,0,3240,Healthy
24425,51,37.68974617127518,16,6,241502,2.743889750039838,0,1835,Healthy
46942,86,39.68245622990908,53,13,458747,3.407011082976239,32,347,Critical
0,0,28.948990066896158,19,0,0,1.683273962766519,1,3659,Healthy
48063,99,45.07841281911926,100,12,484533,3.425180272034399,44,68,Critical
1532,5,31.26081756092336,0,0,10615,1.2025501120741202,0,3520,Healthy
20938,47,38.24483243126431,0,0,238400,2.348780483086095,1,1981,Healthy
32249,66,35.68959701172904,10,5,327891,2.9202992678815223,4,1217,Degrading
30314,62,44.331783249577384,5,6,319134,2.96219086240138,0,1332,Degrading
40490,80,44.57574397863886,30,7,395525,3.3816061596561915,15,653,Degrading
7528,16,30.725490429961653,11,4,41273,1.5423712408722356,0,3250,Healthy
12389,23,31.23846362113765,9,4,104197,2.155384206445812,6,2777,Healthy
6951,15,28.386404784834944,6,3,82792,1.7921769147154707,0,3112,Healthy
49116,98,41.709836437063274,127,18,500135,3.8614390641027123,40,49,Critical
16853,33,42.48472269744046,1,12,171916,1.9992465376968895,0,2377,Healthy
4811,11,32.56045614478808,0,0,54210,1.4948523199821173,0,3336,Healthy
25194,46,34.175625647174726,0,5,224029,2.14351278942678,1,1897,Healthy
40092,79,39.96308592002319,14,11,390810,3.3575311646480177,3,747,Degrading
47562,96,34.68783768858832,58,15,475253,3.632432133220315,38,153,Critical
11775,28,30.417092697697523,5,0,115045,1.9726282309387493,0,2732,Healthy
27921,58,38.388098065537605,19,0,274352,2.6861961193599884,0,1612,Healthy
29340,57,41.65982760176253,7,0,269304,2.2834008064561275,1,1589,Healthy
27337,55,42.26045567065152,15,0,286191,2.5344366638364266,6,1495,Healthy
3892,5,27.297700525016783,10,0,36073,1.3327881803190358,5,3463,Healthy
10922,19,24.868652652972244,22,0,93462,1.7181726472077703,8,2889,Healthy
3689,4,24.43609761583263,0,4,33761,1.3152402755953996,0,3389,Healthy
32162,59,33.84272868046284,22,2,315734,2.8197989500866014,9,1347,Degrading
10574,20,38.836759939790575,10,0,109892,2.1091366023371734,7,2848,Healthy
40290,78,38.725829000841685,33,10,388879,2.8311564460484067,19,841,Degrading
50003,99,41.61015720672684,97,17,478793,3.778965534123136,41,30,Critical
28849,57,35.58503274232189,6,0,270432,2.482825925521498,4,1545,Healthy
2178,4,30.78872860580724,0,0,36220,1.2748746455501443,0,3456,Healthy
9782,19,34.50754069436804,0,1,95774,1.6133767843817866,1,2986,Healthy
10929,20,28.12306818173805,5,0,102716,2.0675683700378586,3,2884,Healthy
6762,13,26.96301147355785,4,4,44730,1.448744383007183,1,3221,Healthy
22132,42,37.60802652485003,10,3,208906,2.522807615806356,0,2051,Healthy
45241,94,37.54123718614558,77,9,471021,3.5293980744099795,25,160,Critical
26175,50,33.77453769319262,13,0,258138,2.4518573816731113,17,1799,Healthy
28380,58,36.1127788438737,28,7,289045,2.5522965117700624,7,1464,Healthy
29837,62,37.123756277203846,10,0,301009,2.4963376571031652,0,1452,Degrading
13257,25,23.977603013632507,0,0,151437,1.8923518955025038,2,2659,Healthy
4770,10,32.07908305762742,13,7,65584,1.2932653230312343,3,3296,Healthy
16596,33,29.456683965942865,4,0,175398,2.4402247682640246,5,2391,Healthy
19476,38,34.11298716006513,22,6,213132,1.9363733750469303,1,2198,Healthy
31373,60,28.905458554759868,8,7,298811,2.463979075000473,0,1498,Healthy
36182,73,38.16606711682342,27,0,355412,2.9653851902990884,0,978,Degrading
36682,74,42.820910894609504,34,5,407106,3.298105955603158,13,802,Degrading
32028,64,44.78942783255986,30,7,319632,2.8171094773290184,3,1312,Degrading
1333,4,32.06348934237624,0,1,26243,1.45466152891564,8,3499,Healthy
2874,9,32.02608749737215,1,3,44371,1.6710905489121677,0,3349,Healthy
10275,25,30.309032164948515,4,0,90892,1.5678958329367585,0,2955,Healthy
45968,94,32.231360581355666,51,14,443155,3.379285326265582,31,287,Critical
2077,7,40.16821803411946,0,0,31361,1.5618957475375228,1,3415,Healthy
5717,12,38.16003516783233,12,4,61678,1.6973668183088975,3,3222,Healthy
46116,91,39.004547296626605,54,20,459151,3.499889229493377,27,409,Critical
15533,28,36.00425057085732,4,1,165267,2.0600630173788326,0,2509,Healthy
48488,96,44.9484301151449,81,14,468219,3.501473881675682,29,197,Critical
45316,90,36.11184344494822,47,8,446113,3.6738144249636875,12,378,Critical
6947,13,30.663061651665565,0,0,81064,1.6143987553014512,0,3126,Healthy
8936,19,31.545853187853293,0,3,96175,1.8691734925885708,0,3021,Healthy
41684,85,40.62793369525756,10,10,393023,3.335120429038363,5,650,Degrading
7013,11,38.19991916768834,0,0,49046,1.796129088749357,8,3197,Healthy
41684,85,39.41143860822142,42,10,406370,3.1444445592116774,14,503,Critical
45347,93,33.94079878783131,69,13,464613,3.728807643079343,37,267,Critical
1613,7,41.215630740849996,7,1,24857,1.377704326513535,6,3442,Healthy
17237,29,34.81746669502201,5,0,142769,1.7990961027268182,0,2520,Healthy
28181,54,38.152884604874565,7,2,294232,2.637430463169563,5,1587,Healthy
36400,72,30.203884321560967,22,0,366882,2.9511371782958564,8,1005,Degrading
12293,21,33.04410769650082,0,0,104901,1.553355146688193,2,2833,Healthy
1875,7,28.78621812341705,0,8,39581,0.9441798336419374,3,3480,Healthy
2857,7,33.44008019320745,0,0,17223,1.5494844639893424,0,3434,Healthy
13008,27,32.93513673167458,5,0,149834,2.161675768640182,0,2622,Healthy
15608,32,32.54868975288044,0,7,147083,2.094032752244923,0,2473,Healthy
25253,47,29.536421372504204,0,0,238852,2.769243120429177,1,2016,Healthy
2793,5,30.31008463841454,0,11,34737,1.0566591315849956,0,3476,Healthy
576,0,21.33042638982041,4,0,12236,1.5846687655252596,1,3535,Healthy
0,2,32.92315398116282,0,0,7119,1.341772980831592,0,3601,Healthy
29322,62,24.793287651304787,5,0,297778,2.76156858806708,3,1433,Healthy
1201,3,29.07653665525804,4,8,21109,1.7232944109333328,0,3619,Healthy
33100,65,34.21254926807778,11,3,338911,3.2219410247711515,0,1171,Degrading
41898,87,36.3329573426389,48,9,455957,3.8107554842254205,22,387,Critical
49359,100,39.16840191566868,105,21,479268,3.9393453856008946,47,0,Critical
14288,29,41.35638347292252,0,0,166291,1.9096779943168667,0,2514,Healthy
38495,79,35.50609001665125,24,2,387822,3.153888635737007,8,853,Degrading
43939,90,35.533461342883825,42,11,459653,3.7618218286721903,26,380,Critical
26059,52,34.8195208833728,0,3,248309,2.4402112119026853,11,1745,Healthy
3149,10,34.079581838893525,25,6,42767,1.5390655316626596,0,3318,Healthy
33495,66,38.56411900032144,18,1,328904,2.8565581242792653,0,1273,Degrading
21924,46,41.05052537157095,0,0,234015,2.1960423946016916,0,2038,Healthy
41020,81,46.482738988624945,26,7,410615,3.012572696244517,12,659,Degrading
5142,5,35.897510442966016,0,0,43757,1.4567046926647558,0,3394,Healthy
24693,48,37.67064983958017,9,7,234200,2.8517330269211465,6,1884,Healthy
44754,87,39.63562174821621,28,10,430945,3.458655591153021,16,499,Critical
13126,24,32.14380872882874,5,0,127412,1.8720302932567412,0,2771,Healthy
12534,23,25.967077616469712,17,7,127556,1.7705168291121236,0,2774,Healthy
22728,45,27.802738807498944,0,0,210146,2.668511992850474,0,2089,Healthy
19458,40,33.181466893080895,0,11,194577,2.1880949642265746,7,2291,Healthy
49648,100,39.268122107620194,91,24,493401,3.7599049218798357,38,98,Critical
20086,44,33.86266859339652,0,0,236161,2.6224634320969678,1,2102,Healthy
34252,71,34.939477490611736,0,10,346684,3.1819567960156534,9,1212,Degrading
6675,13,29.902430774384175,0,3,80358,1.5464687001338602,0,3137,Healthy
14068,29,27.462448478576007,24,0,136337,2.1370412100108154,5,2639,Healthy
42041,87,36.419387236652376,35,12,413818,2.9077940314744897,15,558,Critical
45156,93,33.20636652489306,43,6,467181,3.42708453197006,26,313,Critical
39837,75,35.25785425208789,27,10,411851,3.457536110219081,6,803,Degrading
1414,3,28.254867427189293,2,0,15225,1.7133206793569,1,3513,Healthy
45411,95,38.00024197795497,64,16,463795,3.5425582734128627,15,255,Critical
41833,82,30.923135581453124,23,2,413312,3.3918284916100485,10,584,Degrading
15736,30,31.33691294220165,0,1,156633,1.6299603833740637,0,2607,Healthy
33012,61,33.79486383260535,35,0,330903,2.768784655345093,0,1307,Degrading
46886,92,32.29273780082341,71,7,466722,3.149029358817891,32,271,Critical
14927,33,36.2044347281372,4,0,152972,2.208126689514001,0,2374,Healthy
10067,16,27.515370778297623,7,0,89844,1.4814320102519782,0,3000,Healthy
3728,8,29.855933350493352,0,2,16236,0.9343869092258847,13,3387,Healthy
36705,75,33.09010047542481,19,1,383382,2.920668056574474,6,968,Degrading
26069,50,29.702793293666303,0,5,265664,2.601460164632574,0,1742,Healthy
35255,73,38.689982127308824,29,8,349308,3.231346318563878,8,1049,Degrading
41300,85,48.651037711587044,44,6,437656,3.7627452829368684,20,498,Degrading
50472,97,48.44871543637667,86,27,498104,3.8933000478861666,45,20,Critical
41930,83,33.747837714296494,29,6,424469,3.3576959318786614,10,613,Degrading
43000,86,35.12240298550419,55,7,408065,3.0783718516711778,16,562,Degrading
20721,43,36.05161818566695,2,4,206935,2.667821515640763,0,2067,Healthy
47566,99,34.00082522887631,111,27,490517,4.1348530107708985,36,84,Critical
20368,43,29.797811670851164,0,0,214818,1.889542164337948,0,2130,Healthy
46131,90,40.67225435262884,50,11,472754,3.579313943390382,26,307,Critical
36061,65,33.944081884290846,11,2,345598,2.9907522703936134,3,1185,Degrading
22935,42,31.592421294657676,0,4,220041,2.257164759658138,0,2042,Healthy
25646,49,29.77112118682989,6,1,241127,2.2823763548202542,0,1867,Healthy
26428,55,31.44981232796017,6,6,282974,3.132444979783083,0,1637,Healthy
1180,1,30.174042405082297,24,1,0,1.1734016298575598,0,3569,Healthy
44939,91,37.16223104599414,44,22,457364,3.2807734932420547,22,373,Critical
7927,19,22.493387077113518,0,2,93126,1.3215916117986097,3,3015,Healthy
49039,99,41.25895845211177,83,22,497543,3.358525490740363,44,118,Critical
44524,87,33.36023029744272,35,18,425954,3.479474269042023,13,526,Critical
1381,6,37.03555400119786,1,1,6480,1.4912462447897563,1,3532,Healthy
21928,43,30.235980856670018,0,0,207692,2.1990289185365084,5,2146,Healthy
40200,77,33.19624991028313,3,1,401386,3.1433560426025453,16,777,Degrading
10940,25,30.670143021043877,0,7,106069,1.8017555166912036,0,2861,Healthy
39330,76,31.461971849316093,22,7,394909,3.2389318037652517,15,842,Degrading
45579,88,40.57744643037409,64,22,451375,3.1691303425218935,19,353,Critical
24624,51,38.7698601864337,3,0,235271,2.001724616273045,2,1859,Healthy
44718,92,31.258047302001344,45,10,446155,3.164317280615935,25,382,Critical
33686,73,23.20504306604945,27,5,350553,2.9117475758673983,15,1120,Degrading
14950,31,33.26266332998074,5,0,165526,2.0269673800041046,0,2471,Healthy
